epoch,train_loss,train_acc,val_loss,val_acc
70,1.2121826986054827,0.9947277704552367,1.5191427845703929,0.8881026094648385
71,1.2120079735389102,0.99361249112846,1.5235771113715832,0.8911985846970367
72,1.2104617974794327,0.9948291594849438,1.518579104578321,0.8876603272888103
73,1.2100778606535918,0.9942546216499375,1.5213508958681554,0.8920831490490934
74,1.2074717858405823,0.994795363141708,1.5226220536263628,0.8898717381689518
75,1.2096555643379154,0.9946939741120011,1.521959070714371,0.8907563025210085
76,1.209320881846242,0.9947615667984724,1.5144185409351874,0.8903140203449801
77,1.2075188883683097,0.9952347156037716,1.5186296870675777,0.8894294559929234
78,1.2068051683878165,0.9944911960525871,1.516167406221767,0.8903140203449801
79,1.2079123312617417,0.9943222143364088,1.5189645545559614,0.8903140203449801
80,1.2069497503930218,0.9950657338875933,1.5196671349872588,0.8894294559929234
81,1.2070417218848253,0.9942884179931731,1.518327954594723,0.8898717381689518
82,1.207014275328805,0.9945925850822941,1.5158902451508027,0.8925254312251216
83,1.206355096102204,0.9948629558281794,1.517109803001947,0.8903140203449801
84,1.2091694963462227,0.9951333265740647,1.5172446445783963,0.8907563025210085
85,1.2078976471139102,0.9954036973199499,1.5210373103223191,0.8885448916408669
86,1.206394639147827,0.995099530230829,1.5195697089941405,0.891640866873065
87,1.2061013072077447,0.9946601777687655,1.5172408677897902,0.8929677134011499
88,1.2060053117285954,0.9953699009767143,1.517085928982309,0.8881026094648385
89,1.2066989822729985,0.9956740680658352,1.5155137464674318,0.8920831490490934
90,1.2069134235124235,0.995099530230829,1.5172580554916604,0.8898717381689518
91,1.2075100547500515,0.995302308290243,1.5171119061153264,0.8903140203449801
